duration,maxGrip,maxGripTime,maxGripTimeRel,condition,type,period,gripType,num,file,obsisSubj,obsisSession,obsisTrial,fins,stick,stickcm,orientation,stickcmCentered,stickFiveRef,stickNineRef,stickElevenRef,finsSumCoded
1.4916666666666667,54.3288488361984,0.85,0.5698324022346368,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,063,002,010,open,five,5,horizontal,-3,five,five,five,open
2.175,49.3356830007316,1.45,0.6666666666666667,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,063,002,010,closed,five,5,horizontal,-3,five,five,five,closed
1.2666666666666666,47.527463796363,0.95,0.75,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,063,002,010,open,seven,7,horizontal,-1,seven,seven,seven,open
1.3583333333333334,36.4039341480242,0.48333333333333334,0.3558282208588957,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,063,002,010,none,nine,9,horizontal,1,nine,nine,nine,none
1.15,54.9115924661235,1.1416666666666666,0.9927536231884059,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,063,002,010,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
1.3416666666666666,42.7656521787869,0.8166666666666667,0.6086956521739131,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,063,002,011,none,five,5,horizontal,-3,five,five,five,none
1.3916666666666666,70.4968954742165,0.5666666666666667,0.40718562874251496,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,063,002,011,none,seven,7,horizontal,-1,seven,seven,seven,none
2.1416666666666666,55.8849885242482,1.3916666666666666,0.6498054474708171,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,063,002,011,closed,seven,7,horizontal,-1,seven,seven,seven,closed
1.7666666666666666,73.9649989072975,1.1333333333333333,0.6415094339622641,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,063,002,011,closed,nine,9,horizontal,1,nine,nine,nine,closed
1.2083333333333333,73.9952549724208,0.5,0.4137931034482759,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,063,002,011,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
1.9916666666666667,46.6451708740798,1.1416666666666666,0.5732217573221757,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,063,002,011,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
1.5666666666666667,83.7637617702816,0.9249999999999999,0.5904255319148936,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,063,002,012,none,seven,7,horizontal,-1,seven,seven,seven,none
1.1166666666666667,53.4958250040799,0.44166666666666665,0.39552238805970147,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,063,002,012,open,seven,7,horizontal,-1,seven,seven,seven,open
1.5166666666666666,62.7776611849259,1.05,0.6923076923076924,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,063,002,012,none,nine,9,horizontal,1,nine,nine,nine,none
0.9916666666666667,66.1707110260632,0.39166666666666666,0.3949579831932773,8,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,063,002,012,open,nine,9,horizontal,1,nine,nine,nine,open
1.7166666666666666,75.9461791485817,0.7416666666666667,0.43203883495145634,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,063,002,012,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
0.95,48.2596893894274,0.025,0.026315789473684213,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,063,002,012,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
0.9916666666666667,52.9407968636769,0.2916666666666667,0.29411764705882354,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,063,002,013,none,five,5,horizontal,-3,five,five,five,none
1.4583333333333333,43.2610905801879,0.9916666666666667,0.68,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,063,002,013,open,five,5,horizontal,-3,five,five,five,open
0.8083333333333333,55.9938313495681,0.2583333333333333,0.31958762886597936,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,063,002,013,closed,five,5,horizontal,-3,five,five,five,closed
1.1833333333333333,78.1650460559063,0.425,0.35915492957746475,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,063,002,013,closed,seven,7,horizontal,-1,seven,seven,seven,closed
0.8333333333333334,76.0600969941321,0.45,0.54,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,063,002,013,closed,nine,9,horizontal,1,nine,nine,nine,closed
1.2833333333333332,74.1296073065999,0.5666666666666667,0.4415584415584416,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,063,002,013,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
1.1166666666666667,65.5219493454632,0.7583333333333333,0.6791044776119403,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,063,002,015,none,five,5,horizontal,-3,five,five,five,none
1.1166666666666667,54.7138689086523,0.4,0.35820895522388063,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,063,002,015,open,five,5,horizontal,-3,five,five,five,open
1.1,60.2761755692329,0.44166666666666665,0.4015151515151515,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,063,002,015,closed,five,5,horizontal,-3,five,five,five,closed
1.125,67.0297397655671,0.35,0.3111111111111111,8,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,063,002,015,open,nine,9,horizontal,1,nine,nine,nine,open
1.075,97.6213620894082,0.6666666666666666,0.6201550387596899,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,063,002,015,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
1.0083333333333333,62.3121966326579,0.5083333333333333,0.5041322314049587,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,063,002,015,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
1.4083333333333332,78.0851522698399,1.275,0.9053254437869822,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,063,002,016,none,seven,7,horizontal,-1,seven,seven,seven,none
1.075,88.4334048555802,0.5333333333333333,0.49612403100775193,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,063,002,016,open,seven,7,horizontal,-1,seven,seven,seven,open
2.125,75.8571964957841,1.8166666666666667,0.8549019607843137,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,063,002,016,closed,seven,7,horizontal,-1,seven,seven,seven,closed
1.0583333333333333,76.293880264436,0.3833333333333333,0.3622047244094488,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,063,002,016,none,nine,9,horizontal,1,nine,nine,nine,none
1.5333333333333332,87.2764512683482,1.2833333333333332,0.8369565217391304,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,063,002,016,closed,nine,9,horizontal,1,nine,nine,nine,closed
1,67.3201213887694,0.375,0.375,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,063,002,016,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
1.1583333333333332,59.9498392524336,0.7166666666666667,0.6187050359712231,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,063,002,017,none,five,5,horizontal,-3,five,five,five,none
0.975,77.6632520697274,0.4,0.4102564102564103,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,063,002,017,closed,five,5,horizontal,-3,five,five,five,closed
1.7916666666666667,77.8834587652605,1.5,0.8372093023255813,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,063,002,017,closed,seven,7,horizontal,-1,seven,seven,seven,closed
0.8916666666666666,80.6646388397359,0.4666666666666667,0.5233644859813085,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,063,002,017,none,nine,9,horizontal,1,nine,nine,nine,none
0.95,76.4094836478913,0.4166666666666667,0.4385964912280702,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,063,002,017,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
0.8083333333333333,77.9846381221979,0.225,0.27835051546391754,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,063,002,017,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
0.7833333333333333,59.8534409239366,0.30833333333333335,0.39361702127659576,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,063,002,019,open,five,5,horizontal,-3,five,five,five,open
1.3916666666666666,93.9987869309622,1.05,0.7544910179640719,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,063,002,019,none,seven,7,horizontal,-1,seven,seven,seven,none
0.7166666666666667,58.7423388845154,0.2833333333333333,0.3953488372093023,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,063,002,019,open,seven,7,horizontal,-1,seven,seven,seven,open
0.8,56.9093954427286,0.2,0.25,8,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,063,002,019,open,nine,9,horizontal,1,nine,nine,nine,open
0.625,81.8177410708852,0.48333333333333334,0.7733333333333333,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,063,002,019,closed,nine,9,horizontal,1,nine,nine,nine,closed
1.0583333333333333,49.1552364912438,0.7083333333333334,0.6692913385826772,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,063,002,019,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
0.8666666666666667,78.9554231008926,0.8666666666666667,1,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,none,five,5,horizontal,-3,five,five,five,none
0.9,99.9577990954073,0.9,1,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,none,seven,7,horizontal,-1,seven,seven,seven,none
0.975,58.1948730587701,0.5,0.5128205128205129,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,closed,seven,7,horizontal,-1,seven,seven,seven,closed
1.375,89.9321662136708,0.9083333333333333,0.6606060606060606,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,none,nine,9,horizontal,1,nine,nine,nine,none
1.2166666666666666,80.4141752492723,1.175,0.9657534246575343,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,closed,nine,9,horizontal,1,nine,nine,nine,closed
1.1666666666666667,89.6461482641072,0.9583333333333334,0.8214285714285714,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
1.8666666666666667,89.4482035724305,1.8666666666666667,1,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
0.7833333333333333,58.1836276696121,0.725,0.925531914893617,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,064,002,010,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
1.0333333333333332,73.1035677132574,1.0333333333333332,1,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,064,002,011,none,seven,7,horizontal,-1,seven,seven,seven,none
1.2416666666666667,83.9545641750182,1.025,0.8255033557046979,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,064,002,011,open,seven,7,horizontal,-1,seven,seven,seven,open
1.3583333333333334,90.9828676220134,1.2,0.8834355828220858,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,064,002,011,none,nine,9,horizontal,1,nine,nine,nine,none
0.9416666666666667,93.6938927197482,0.39166666666666666,0.415929203539823,8,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,064,002,011,open,nine,9,horizontal,1,nine,nine,nine,open
1.9916666666666667,50.8293583588101,1.5,0.7531380753138075,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,064,002,011,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
1.4333333333333333,71.1977655660263,1.25,0.872093023255814,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,064,002,012,none,five,5,horizontal,-3,five,five,five,none
1.5333333333333332,78.8620883438313,1.2583333333333333,0.8206521739130436,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,064,002,012,open,five,5,horizontal,-3,five,five,five,open
1.3666666666666667,80.4700010750289,1.3666666666666667,1,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,064,002,012,closed,five,5,horizontal,-3,five,five,five,closed
1.575,70.5378770907418,0.7666666666666666,0.48677248677248675,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,064,002,012,closed,seven,7,horizontal,-1,seven,seven,seven,closed
1,89.2600994880269,0.775,0.775,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,064,002,012,closed,nine,9,horizontal,1,nine,nine,nine,closed
1.5166666666666666,105.58487186775,1.1,0.7252747252747254,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,064,002,012,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
3.175,86.473140049973,2.525,0.7952755905511811,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,064,002,013,none,five,5,horizontal,-3,five,five,five,none
1.1,83.6374723446342,0.45,0.40909090909090906,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,064,002,013,open,five,5,horizontal,-3,five,five,five,open
0.825,85.5285759075401,0.825,1,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,064,002,013,closed,five,5,horizontal,-3,five,five,five,closed
1.0916666666666666,88.2784048517556,0.775,0.7099236641221375,8,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,064,002,013,open,nine,9,horizontal,1,nine,nine,nine,open
1.2833333333333332,98.0647988967058,0.875,0.6818181818181819,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,064,002,013,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
1.3,94.7804191530938,0.6333333333333333,0.4871794871794871,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,064,002,013,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
1.125,98.9048087782876,0.7,0.6222222222222222,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,064,002,014,none,seven,7,horizontal,-1,seven,seven,seven,none
0.7916666666666666,91.796187332316,0.7916666666666666,1,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,064,002,014,open,seven,7,horizontal,-1,seven,seven,seven,open
1.6083333333333334,97.6591623131299,0.6583333333333333,0.4093264248704663,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,064,002,014,closed,seven,7,horizontal,-1,seven,seven,seven,closed
1.325,97.5222703900633,0.8833333333333333,0.6666666666666666,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,064,002,014,none,nine,9,horizontal,1,nine,nine,nine,none
0.9166666666666666,88.0049864342815,0.775,0.8454545454545455,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,064,002,014,closed,nine,9,horizontal,1,nine,nine,nine,closed
1.075,94.6290246866681,0.775,0.7209302325581396,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,064,002,014,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
1.125,93.668820124783,0.775,0.6888888888888889,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,064,002,015,none,five,5,horizontal,-3,five,five,five,none
1.0416666666666667,95.2251370220745,0.7583333333333333,0.7279999999999999,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,064,002,015,closed,five,5,horizontal,-3,five,five,five,closed
1.1166666666666667,77.412504709674,1.1166666666666667,1,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,064,002,015,closed,seven,7,horizontal,-1,seven,seven,seven,closed
1.0916666666666666,89.632534283497293,0.95,0.8702290076335878,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,064,002,015,none,nine,9,horizontal,1,nine,nine,nine,none
0.85,96.7864357906813,0.5,0.5882352941176471,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,064,002,015,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
0.85,81.6989693445208,0.7083333333333334,0.8333333333333334,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,064,002,015,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
1.2083333333333333,87.1145597376142,0.6833333333333333,0.5655172413793104,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_009.csv,070,001,009,open,five,5,horizontal,-3,five,five,five,open
0.6916666666666667,71.0824366709946,0.55,0.7951807228915664,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_009.csv,070,001,009,closed,five,5,horizontal,-3,five,five,five,closed
0.975,101.95955306021,0.6166666666666667,0.6324786324786326,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_009.csv,070,001,009,open,seven,7,horizontal,-1,seven,seven,seven,open
0.7916666666666666,99.8321505586882,0.3,0.37894736842105264,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_009.csv,070,001,009,none,nine,9,horizontal,1,nine,nine,nine,none
0.9666666666666667,109.37800243112,0.7333333333333333,0.7586206896551724,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_009.csv,070,001,009,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
1.3083333333333333,71.5101591414829,0.7333333333333333,0.5605095541401274,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_010.csv,070,001,010,none,five,5,horizontal,-3,five,five,five,none
1.0916666666666666,86.1047798923911,0.875,0.801526717557252,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_010.csv,070,001,010,none,seven,7,horizontal,-1,seven,seven,seven,none
1.0333333333333332,79.267606204975,0.55,0.5322580645161291,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_010.csv,070,001,010,closed,seven,7,horizontal,-1,seven,seven,seven,closed
0.8916666666666666,82.8349688196809,0.5666666666666667,0.6355140186915889,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_010.csv,070,001,010,closed,nine,9,horizontal,1,nine,nine,nine,closed
0.7583333333333333,105.144885580581,0.325,0.4285714285714286,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_010.csv,070,001,010,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
1.05,91.9555764461427,0.6,0.5714285714285714,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_010.csv,070,001,010,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
0.7083333333333334,82.1026108679789,0.30833333333333335,0.43529411764705883,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_011.csv,070,001,011,none,seven,7,horizontal,-1,seven,seven,seven,none
1.4,86.1983817760921,0.5166666666666666,0.369047619047619,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_011.csv,070,001,011,open,seven,7,horizontal,-1,seven,seven,seven,open
0.8,91.7245380629399,0.475,0.5937499999999999,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_011.csv,070,001,011,none,nine,9,horizontal,1,nine,nine,nine,none
1.0416666666666667,81.7635408819186,0.7166666666666667,0.688,8,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_011.csv,070,001,011,open,nine,9,horizontal,1,nine,nine,nine,open
1.2666666666666666,72.9623883203828,0.48333333333333334,0.3815789473684211,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_011.csv,070,001,011,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
0.6333333333333333,94.8269052935856,0.275,0.43421052631578955,12,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_011.csv,070,001,011,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed
0.9916666666666667,83.0829123757903,0.26666666666666666,0.2689075630252101,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_012.csv,070,001,012,none,five,5,horizontal,-3,five,five,five,none
0.9,74.2936655858711,0.4583333333333333,0.5092592592592592,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_012.csv,070,001,012,open,five,5,horizontal,-3,five,five,five,open
1.05,86.0215950334723,0.4666666666666667,0.4444444444444444,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_012.csv,070,001,012,closed,five,5,horizontal,-3,five,five,five,closed
1.0333333333333332,82.5009170448393,0.3833333333333333,0.3709677419354839,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_012.csv,070,001,012,closed,seven,7,horizontal,-1,seven,seven,seven,closed
0.9916666666666667,96.0189982531385,0.4083333333333333,0.4117647058823529,9,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_012.csv,070,001,012,closed,nine,9,horizontal,1,nine,nine,nine,closed
1.5166666666666666,95.9435184620331,0.7583333333333333,0.5,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_012.csv,070,001,012,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
1.0333333333333332,89.566736914367,0.6,0.5806451612903226,1,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_013.csv,070,001,013,none,five,5,horizontal,-3,five,five,five,none
0.9333333333333333,59.6572482246942,0.9,0.9642857142857143,2,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_013.csv,070,001,013,open,five,5,horizontal,-3,five,five,five,open
1.1083333333333334,58.4626599713871,1,0.9022556390977443,3,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_013.csv,070,001,013,closed,five,5,horizontal,-3,five,five,five,closed
0.8333333333333334,98.8453889810421,0.4,0.48,8,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_013.csv,070,001,013,open,nine,9,horizontal,1,nine,nine,nine,open
0.9916666666666667,76.8663719457182,0.4166666666666667,0.42016806722689076,10,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_013.csv,070,001,013,none,eleven,11,horizontal,3,eleven,eleven,eleven,none
0.7666666666666666,97.7623914975567,0.31666666666666665,0.41304347826086957,11,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_013.csv,070,001,013,open,eleven,11,horizontal,3,eleven,eleven,eleven,open
1.15,77.3676062016329,0.75,0.6521739130434783,4,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_014.csv,070,001,014,none,seven,7,horizontal,-1,seven,seven,seven,none
1.1916666666666667,85.2502582623065,0.7,0.5874125874125874,5,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_014.csv,070,001,014,open,seven,7,horizontal,-1,seven,seven,seven,open
0.7583333333333333,75.1423465644829,0.475,0.6263736263736264,6,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_014.csv,070,001,014,closed,seven,7,horizontal,-1,seven,seven,seven,closed
0.9333333333333333,97.0226353168106,0.625,0.6696428571428571,7,GESTURE,GRIP,NA,0,./ABtestENG/GRI_070/GRI_070-SESSION_001-TRIAL_014.csv,070,001,014,none,nine,9,horizontal,1,nine,nine,nine,none
